Random waveform, supplied seed
Total number of intervals = 120 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791)
Average QPS expected = 51270
Timestamp start: 1684491887836
Timestamp end: 1684493088472

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      440.3   496.7   160.7   211.2   224.4   341.2   438.5   503.1   555.3   629.8   738.7   949.1  1475.5  5181.8 16823.7  55322.6    55460
read      339.9   337.3   160.7   210.0   222.1   297.0   344.6   375.4   400.5   433.3   478.6   548.0   843.8  3480.0 12676.8  85999.3    85984
read      340.0   337.8   160.7   210.4   222.4   299.4   348.2   379.9   403.8   435.9   478.9   543.6   763.5  3441.5 14734.6  81994.6    82043
read      453.1   595.4   160.7   210.2   223.4   346.8   445.4   508.6   563.8   640.7   753.7   976.4  1572.2  6729.5 22594.4  52963.4    52873
read      491.9  1038.9   160.7   219.2   234.1   395.2   478.6   520.2   547.3   578.4   618.3   686.6  2522.8 12573.2 35715.4  13854.6    13911
read      481.2   721.8   160.7   209.8   222.5   342.3   451.4   523.5   588.3   688.8   848.1  1032.9  1744.7  9775.2 31147.1  49866.5    49984
read      475.4  1072.3   173.5   223.3   241.1   388.7   446.3   476.1   497.3   521.9   552.4   612.5  2483.7 12239.1 36240.4   9224.4     9274
read      479.3   790.8   160.7   213.1   227.4   379.2   473.6   538.5   590.7   652.8   726.6   861.5  1460.5 11140.4 31892.6  27224.7    27187
read      478.8   913.6   160.7   214.2   228.6   383.9   476.8   534.0   572.1   613.9   665.8   748.3  1478.7 11667.3 32480.1  18677.8    18735
read      344.0   346.6   160.7   210.9   222.9   300.6   349.7   381.3   405.2   437.5   481.7   551.5   855.1  3819.5 13558.5  86475.3    86505
read      338.3   423.8   160.7   210.6   222.6   298.5   345.0   373.7   396.6   425.0   463.3   525.6   722.7  4050.3 27452.0  93046.5    93039
read      343.3   276.9   160.7   211.1   223.2   304.1   356.1   388.7   414.0   447.0   491.1   555.0   745.9  3469.7 11299.2  75919.0    75999
read      477.1   691.8   160.7   212.4   226.3   377.7   476.4   540.7   594.5   667.5   759.9   935.5  1404.4  9287.1 30885.4  32326.0    32324
read      340.3   323.3   160.7   209.2   221.5   301.2   352.4   384.2   407.3   436.6   475.3   537.8   799.3  2669.2 12221.8  84037.6    84255
read      335.1   163.7   160.7   210.0   222.5   306.0   360.6   392.5   416.1   444.2   479.3   534.4   675.2  1458.0  6005.1  81669.5    81759
read      445.8   257.1   160.7   221.7   237.8   396.2   488.8   543.0   585.5   637.2   706.4   834.5  1150.7  2188.1  8495.3  37342.0    37291
read      434.9   302.1   160.7   214.6   228.2   356.9   454.3   518.2   570.0   635.1   731.1   918.6  1323.6  1972.2  9503.1  53874.3    53818
read      432.9   253.4   160.7   220.2   235.5   389.4   476.4   530.0   570.0   616.5   674.5   774.5  1035.6  2486.5  8840.5  30286.1    30297
read      434.4   284.0   160.7   220.4   236.3   390.2   479.2   534.2   574.0   620.3   677.8   768.5  1012.1  2318.8  9284.3  31628.8    31569
read      463.3   432.6   160.7   217.2   231.4   386.1   489.2   553.3   606.5   675.8   767.9   930.7  1309.6  4560.3 12599.7  38973.5    38927
read      493.9   995.2   160.7   226.0   244.3   419.4   489.7   524.6   547.0   575.1   610.3   672.2  2210.0 11495.7 35506.6  10593.9    10652
read      334.6   248.0   160.7   210.8   222.8   296.8   341.6   369.6   391.5   418.7   456.9   521.6   996.6  2585.5  8485.4  98024.0    98119
read      458.8   490.8   160.7   213.4   226.9   363.8   469.9   539.1   595.5   672.0   774.3   963.4  1455.1  5746.6 17010.8  48155.3    48176
read      472.5   515.4   160.7   216.8   231.1   393.6   494.8   558.1   612.2   678.8   758.8   901.4  1362.6  6232.0 22784.1  34901.1    34929
read      349.4   280.0   160.7   212.0   224.2   308.4   363.3   398.2   426.4   461.2   504.8   571.6   791.8  2954.1 10044.2  69573.8    69735
read      481.9   808.8   160.7   216.7   231.4   398.5   496.8   554.5   595.1   638.5   689.4   772.1  1395.3 11493.8 32219.5  20794.0    20753
read      336.8   242.0   160.7   210.3   222.3   299.3   348.8   380.6   404.3   435.5   476.7   541.7   788.0  2702.4  8717.8  84671.9    84642
read      472.8   592.9   160.7   210.5   223.5   358.1   467.4   534.7   593.3   685.6   831.4   990.8  1568.8  7543.9 28591.7  42365.8    42333
read      433.7   309.4   160.7   211.9   225.5   341.2   434.7   502.8   561.1   639.4   752.5   970.3  1450.9  2316.9  8660.6  61589.3    61587
read      341.1   282.8   160.7   210.4   222.5   299.8   349.4   382.6   407.5   440.7   485.1   548.8   796.6  3365.8  9677.5  78155.7    77998
read      326.2   254.7   160.7   209.5   221.3   293.2   336.7   364.2   385.6   412.4   450.4   508.3   695.1  2803.3  9975.8  97474.3    97625
read      466.2   772.0   160.7   212.0   226.4   378.9   473.8   535.0   578.8   625.8   681.3   772.1  1476.6 10250.6 32245.0  23824.7    23781
read      350.6   299.5   160.7   210.8   222.8   301.3   355.1   392.6   423.8   463.1   510.2   579.4   943.6  3580.0 10773.8  66651.0    66723
read      461.0   568.6   160.7   212.0   225.7   374.0   468.5   531.2   584.5   652.6   738.4   897.7  1350.0  7650.5 28207.7  30985.0    31016
read      444.4   410.7   160.7   212.5   226.7   366.7   464.2   526.9   576.5   639.8   730.8   921.5  1321.9  3506.1 15594.8  47362.3    47394
read      330.2   219.2   160.7   210.0   222.1   296.9   343.1   372.2   394.8   422.6   459.5   518.6   747.7  2162.7  7252.0  95402.4    95335
read      419.7   839.6   173.5   245.8   271.1   368.5   404.4   425.8   440.0   458.5   481.1   520.4   946.5 10055.7 35458.9   5289.6     5252
read      358.1   302.1   160.7   208.9   221.0   303.3   362.1   403.2   438.1   480.5   531.7   615.9  1076.5  3326.1  9589.7  65820.6    65908
read      475.6   968.0   160.7   211.5   225.9   383.0   473.9   520.6   550.0   582.7   623.4   690.5  2338.1 11887.3 35889.8  16924.0    16889
read      449.1   529.7   160.7   209.7   223.5   365.7   457.9   518.6   569.4   635.8   723.4   884.9  1335.9  7099.5 18296.5  42938.0    42912
read      327.1   305.2   160.7   207.7   219.5   289.0   331.9   359.8   381.8   409.6   449.1   509.4   846.0  2577.1 11788.5  99770.5    99898
read      418.4   230.9   160.7   219.3   235.1   381.8   471.1   523.1   558.0   595.7   638.6   702.2   865.2  1850.3  9355.4  26374.9    26385
read      417.1   303.5   160.7   220.5   237.4   383.8   470.2   518.4   549.4   583.6   623.4   680.5   815.1  2527.4 11986.4  22686.5    22616
read      433.4   309.6   160.7   212.2   226.6   366.8   464.2   523.8   570.3   628.6   710.0   868.9  1245.9  1931.4 12020.0  50472.4    50605
read      341.9   307.0   160.7   211.7   223.9   303.2   351.7   382.3   405.1   435.4   475.5   541.2   798.7  3172.0 12061.0  90508.8    90283
