#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      394.9   255.3   160.7   223.3   237.9   338.3   428.3   494.1   533.9   574.9   620.6   681.6   815.0  1567.4  9413.5  42251.1    42174
read      383.4   228.6   160.7   220.8   234.3   330.0   407.0   470.8   515.2   558.0   605.5   667.7   799.1  1482.5  8411.0  47659.9    47613
read      363.2   212.0   160.7   218.9   230.8   318.5   380.2   425.3   463.1   507.6   557.6   627.1   773.5  1529.0  8400.2  62980.6    63044
read      369.3   210.0   160.7   218.0   230.3   321.2   390.0   442.4   485.0   528.6   575.8   637.1   775.6  1342.5  8436.1  52790.3    52805
read      415.4   302.3   160.7   228.5   245.3   402.8   475.6   506.4   527.8   549.7   582.6   631.3   744.9  2675.6 10225.4  18472.0    18423
read      345.7   204.1   160.7   214.1   226.1   307.0   363.3   402.0   434.9   476.6   524.4   584.6   698.8  1037.8  8077.8  66545.0    66569
read      425.7   364.6   160.7   254.5   280.2   407.3   451.1   474.1   492.7   512.1   541.0   587.8   720.7  5021.2 17605.7   8855.5     8884
read      421.1   264.2   173.5   233.3   252.1   401.9   479.2   513.8   536.2   562.0   593.4   641.7   757.9  1985.4 10359.3  20740.7    20729
read      347.2   203.0   160.7   216.3   228.0   309.3   362.9   400.2   432.3   472.7   521.2   584.6   718.9  1260.5  6951.7  70713.4    70736
read      403.8   271.8   160.7   223.7   238.8   372.2   467.6   506.4   529.8   554.2   586.5   633.9   745.7  2451.4 11963.6  23944.0    23902
read      321.1   170.8   160.7   211.6   223.3   290.5   332.7   361.8   385.6   416.9   460.4   522.4   639.8  1090.9  7001.8  92148.1    92247
read      335.2   171.3   160.7   213.5   225.2   297.8   346.6   382.2   411.6   451.4   501.6   568.3   692.7  1165.1  6799.3  77493.9    77495
read      425.8   462.1   173.5   260.1   287.9   398.5   438.5   463.5   481.9   503.8   534.4   584.6   739.9  5905.8 17153.2   7286.6     7246
read      369.8   225.7   160.7   219.1   231.4   328.6   396.0   441.8   477.9   517.1   560.2   621.7   747.2  1645.2  9136.8  52072.3    52180
read      353.9   224.0   160.7   215.9   227.9   311.9   370.6   413.8   450.0   493.1   540.5   602.1   728.1  1260.8  8521.3  62065.6    62021
read      370.4   231.4   160.7   218.7   230.9   322.6   393.7   448.7   489.7   529.9   572.2   629.3   749.0  1474.2  9402.8  48902.5    48920
read      319.1   195.8   160.7   211.6   223.2   288.9   329.6   358.1   381.1   412.0   455.2   516.9   633.0  1180.7  6570.0  93104.3    93127
read      382.8   226.6   160.7   220.8   234.1   331.7   415.2   474.2   512.3   547.7   589.2   646.3   784.0  1977.9  8472.1  42420.4    42370
read      425.0   280.6   173.5   234.4   251.9   411.3   485.4   518.0   538.6   563.0   592.5   640.8   772.2  3356.4 12121.9  17979.1    17921
read      333.4   214.8   160.7   217.5   228.7   301.4   346.0   376.0   400.4   432.2   475.1   538.8   673.0  1240.6  8130.1  92646.0    92865
read      442.6   470.3   173.5   276.1   304.5   407.4   448.0   471.0   491.9   515.1   547.7   607.2   826.4  6955.3 19642.9   5808.8     5820
read      415.4   234.1   173.5   230.4   247.6   386.4   470.0   512.5   538.7   567.8   602.2   658.8   798.6  2247.0  9274.8  27043.6    27154
read      411.6   307.2   173.5   227.8   244.5   378.3   466.0   510.7   537.1   566.2   599.6   654.3   790.0  2171.1 11598.4  27628.7    27656
read      421.2   258.4   173.5   229.5   246.6   395.3   482.7   521.2   544.8   572.8   606.4   661.1   800.9  3013.8 12015.2  22120.8    22240
read      328.4   169.5   160.7   214.2   225.8   298.0   342.6   372.0   396.0   426.5   468.4   531.9   657.1  1285.2  6534.7  93015.1    93006
read      431.5   508.9   173.5   270.1   298.8   401.3   442.1   466.0   484.7   505.8   537.7   588.5   733.4  5862.0 28881.7   6081.6     6118
read      338.1   215.5   160.7   214.5   226.2   302.7   353.0   387.1   413.8   448.5   494.7   560.1   691.9  1337.3  8540.7  82733.9    82862
read      372.8   222.8   160.7   219.8   232.5   323.8   395.7   450.7   492.4   534.6   579.5   638.7   773.8  1217.7  8920.3  50041.2    50018
read      426.0   285.7   173.5   246.6   270.6   411.7   461.7   488.6   506.6   531.2   561.8   616.0   762.3  3852.0 12015.7  10585.6    10584
read      339.0   171.5   160.7   217.5   228.8   306.6   355.2   387.8   413.4   446.4   490.8   554.7   696.5  1219.9  6727.2  87528.2    87649
read      403.5   253.3   160.7   224.3   239.6   356.3   460.5   511.1   539.8   571.3   608.6   665.6   797.0  2068.8 10706.6  31128.6    31045
read      361.9   229.5   160.7   219.3   231.4   319.1   379.9   423.3   459.9   505.1   555.3   621.8   752.4  1133.3  7972.4  63807.6    63834
read      408.3   263.6   160.7   225.0   240.5   360.6   466.6   518.4   547.6   579.5   617.8   674.6   807.0  2393.5  9107.4  30745.2    30832
read      328.4   170.2   160.7   216.6   227.8   300.3   343.2   371.3   393.8   422.2   461.6   523.9   654.5  1237.2  6696.5  98791.8    98683
read      386.5   240.1   160.7   220.9   234.6   336.4   423.3   482.2   518.6   553.4   592.1   651.4   786.2  1879.5  8639.8  40155.6    40218
read      373.5   234.2   160.7   220.2   233.1   327.4   397.5   449.5   489.5   530.7   575.0   634.3   767.7  1245.8  9149.8  50820.0    50855
read      414.4   295.9   160.7   226.8   243.1   392.1   473.4   508.7   531.6   556.1   587.9   637.9   785.5  3767.2 12497.3  20811.9    20789
read      387.4   245.2   160.7   221.2   234.8   336.2   426.0   485.4   521.7   557.0   595.2   651.5   785.1  1464.0  8576.4  39255.5    39308
read      373.1   230.5   160.7   220.7   233.9   325.1   393.6   445.6   487.2   530.9   577.3   638.3   782.2  1329.3  7814.6  53456.1    53470
read      338.2   194.9   160.7   214.9   226.6   304.2   353.9   387.3   413.9   448.9   495.3   559.3   688.7  1402.4  7948.4  81693.9    81628
read      428.4   375.7   173.5   248.4   273.8   409.8   456.9   482.8   501.9   525.7   554.6   606.7   745.3  4495.9 16137.1   9883.4     9904
read      367.3   238.3   160.7   219.2   231.6   323.0   386.8   432.9   470.6   515.2   563.4   627.3   753.7  1446.2  9604.0  58672.3    58852
